Date,Location,Latitude,Longitude,SST (°C),pH Level,Bleaching Severity,Species Observed,Marine Heatwave
2/20/2093,Maldives,-0.970077363,-40.25058147,28.33859809,7.936459977,None,107,FALSE
2/27/2093,Great Barrier Reef,18.47526877,-186.612645,29.34291997,8.03021083,Medium,95,FALSE
3/6/2093,Great Barrier Reef,9.56180402,-58.11607392,29.4382787,8.075058365,Medium,126,FALSE
3/13/2093,Hawaiian Islands,-0.22682048,-32.80641548,27.20593317,7.974713249,Medium,144,FALSE
3/20/2093,Maldives,-8.652545178,38.11939467,26.6874215,8.113800551,Low,167,FALSE
3/27/2093,Hawaiian Islands,14.26442413,1.347946086,26.33193054,7.978754283,Low,94,FALSE
4/3/2093,South China Sea,0.931054283,-6.020168996,28.96009904,8.044853994,Low,139,FALSE
4/10/2093,Great Barrier Reef,15.20630004,-67.004504,26.48455733,8.040072712,High,82,FALSE
4/17/2093,South China Sea,12.03417599,97.92303599,29.13711881,7.957714838,Medium,138,TRUE
4/24/2093,Hawaiian Islands,10.10613605,-39.98929709,28.15287843,8.068339707,Medium,64,FALSE
5/1/2093,Maldives,-15.38091194,-172.6382871,28.49370187,8.041470207,High,141,FALSE
5/8/2093,South China Sea,3.5433848,114.196297,29.17512465,8.128082036,Medium,164,FALSE
5/15/2093,Caribbean Sea,25.87456186,26.10932719,31.03710877,8.12360329,None,96,FALSE
5/22/2093,Maldives,22.58928104,47.1530125,24.81706803,8.103427763,Medium,170,FALSE
5/29/2093,South China Sea,30.24326712,-55.01080101,27.39787157,8.029103901,Medium,129,FALSE
6/5/2093,Hawaiian Islands,-0.183472423,-14.87731886,27.87809739,8.04263833,Low,101,TRUE
6/12/2093,Red Sea,-8.626057988,-85.58617076,30.21625739,8.112801251,Low,130,FALSE
6/19/2093,Red Sea,-0.855873485,81.05169971,30.04026113,8.076450008,Low,138,TRUE
6/26/2093,Red Sea,-10.25465774,-32.54929069,25.7174662,8.11073516,High,81,FALSE
7/3/2093,Red Sea,15.58968871,-139.8743101,30.33767081,8.106130105,Medium,169,FALSE
7/10/2093,South China Sea,14.21150834,90.77919654,28.87257731,8.038543826,Medium,157,FALSE
7/17/2093,South China Sea,27.5754085,14.49607294,29.56826774,8.134314689,Medium,149,FALSE
7/24/2093,Hawaiian Islands,-16.17172369,-95.36148563,27.5307505,8.037316579,Medium,63,FALSE
7/31/2093,Red Sea,21.62716358,135.0636261,27.74860334,8.102355884,High,120,FALSE
8/7/2093,Hawaiian Islands,11.03137691,-191.6259808,29.9758768,8.073332148,High,82,FALSE
8/14/2093,Caribbean Sea,22.10253994,-21.8563188,28.76312375,8.113674545,High,97,TRUE
8/21/2093,Maldives,-15.19259469,-144.6834605,28.45156328,8.062829826,Low,152,FALSE
8/28/2093,South China Sea,-34.69547872,-24.04579954,28.42478732,8.116659942,None,63,FALSE
9/4/2093,Great Barrier Reef,20.77395052,40.96494004,28.58991544,8.04099166,Low,155,FALSE
9/11/2093,Red Sea,11.58588249,241.7976048,27.0826808,8.167172788,None,141,FALSE
9/18/2093,Caribbean Sea,-19.29808845,143.0423631,29.26993139,7.963319248,High,130,FALSE
9/25/2093,Red Sea,10.14530539,65.5123406,28.71707422,8.061622676,High,158,FALSE
10/2/2093,South China Sea,20.84137758,-149.3801749,29.65020985,7.982907954,Medium,82,FALSE
10/9/2093,Caribbean Sea,-4.165651502,123.1008599,29.22261805,7.976754518,High,171,TRUE
10/16/2093,Red Sea,-7.893587237,89.85684596,29.10171419,8.078294797,None,110,FALSE
10/23/2093,Maldives,-13.78346605,-134.5930962,29.00413284,7.947799778,None,98,FALSE
10/30/2093,Maldives,11.50525665,-123.1479573,29.67030264,8.025869682,Low,115,FALSE
11/6/2093,Maldives,-22.16721751,116.1154753,27.97352702,8.104454148,Medium,111,FALSE
11/13/2093,Caribbean Sea,43.4932668,84.45852188,30.26426988,8.027208279,None,105,TRUE
11/20/2093,Red Sea,-15.19182047,25.35343105,27.37441777,8.014858636,None,117,FALSE
11/27/2093,Galápagos,-1.035149622,47.52283784,28.31571131,8.090311083,Low,141,FALSE
12/4/2093,Galápagos,7.15108949,-149.7280173,28.06189112,7.994910849,Medium,90,FALSE
12/11/2093,South China Sea,8.66201048,16.36640365,28.48306544,8.007012627,High,153,FALSE
12/18/2093,Caribbean Sea,19.62268025,-75.06073528,27.32883984,7.947199616,None,114,FALSE
12/25/2093,Red Sea,-20.69851678,-122.9924734,27.76258437,7.976156055,None,112,TRUE
1/1/2094,Maldives,6.190500947,-127.8553617,29.09717123,8.060956994,Low,120,FALSE
1/8/2094,Great Barrier Reef,-6.057923409,170.0318052,27.62682017,8.122678516,High,96,FALSE
1/15/2094,South China Sea,7.386394257,112.8189824,28.37852864,8.154060079,Low,63,FALSE
1/22/2094,Galápagos,-4.367530788,85.56500775,30.38139286,8.136198405,Medium,135,FALSE
1/29/2094,Caribbean Sea,2.474653602,66.62962286,30.46290678,8.049308255,High,134,TRUE
2/5/2094,Hawaiian Islands,24.73603614,-119.2171307,29.66488114,8.086911785,High,71,FALSE
2/12/2094,Great Barrier Reef,-0.789647959,93.52219997,28.25736909,8.122994908,Medium,126,FALSE
2/19/2094,Great Barrier Reef,-18.60073352,12.13704667,30.30159521,8.053954587,None,72,FALSE
2/26/2094,Galápagos,3.647217926,88.99995607,31.90312268,8.094247609,None,123,FALSE
3/5/2094,South China Sea,11.47693432,46.01922705,31.31256763,8.108655807,High,100,FALSE
3/12/2094,Maldives,3.029433613,168.5783447,27.85811854,8.02668214,None,58,FALSE
3/19/2094,Caribbean Sea,3.440220784,-2.602131467,26.40326216,8.058171422,High,147,FALSE
3/26/2094,Galápagos,-10.22611184,-26.50244068,26.12341502,8.026308397,High,126,FALSE
4/2/2094,Great Barrier Reef,-17.44556363,119.6093553,28.49389465,8.056306098,None,97,FALSE
4/9/2094,Caribbean Sea,23.26364551,201.4483293,27.97654403,8.009252271,None,107,FALSE
4/16/2094,Great Barrier Reef,-6.334655712,38.53224332,27.94484408,8.01774473,Medium,131,FALSE
4/23/2094,Caribbean Sea,-0.050525715,-74.27981453,27.89991826,7.984629196,Medium,110,TRUE
4/30/2094,Maldives,24.19827606,-146.5914034,28.64248535,8.091418726,Medium,73,FALSE
5/7/2094,Maldives,1.428766691,110.7915143,27.47821622,8.053458727,None,97,FALSE
5/14/2094,Maldives,19.4517584,18.51140244,30.01008905,8.136647401,None,169,FALSE
5/21/2094,Great Barrier Reef,8.671482448,-45.01398013,29.9510061,8.003324193,High,132,FALSE
5/28/2094,Maldives,4.731883355,25.99609165,28.31755877,8.053321531,High,144,FALSE
6/4/2094,Red Sea,-2.843449114,101.2837795,31.07183402,8.008256014,None,60,TRUE
6/11/2094,Red Sea,-8.197261947,-106.3436649,29.69435849,8.02368039,None,101,FALSE
6/18/2094,Hawaiian Islands,0.534332913,-28.18418377,28.36045638,8.061653207,Medium,102,TRUE
6/25/2094,Caribbean Sea,-14.54819108,70.41867317,27.71813636,8.05918288,None,82,FALSE
7/2/2094,Galápagos,18.02024257,-62.46355115,26.63098653,7.988000965,Low,161,TRUE
7/9/2094,Great Barrier Reef,-21.25548377,49.94453907,28.10230806,8.012672087,Medium,137,TRUE
7/16/2094,Maldives,11.32070065,66.49414683,28.73786383,8.007732436,None,161,FALSE
7/23/2094,Great Barrier Reef,8.889056524,-219.327952,27.76217324,8.006614403,High,121,TRUE
7/30/2094,Maldives,8.020074474,29.47865504,28.31304556,8.071832911,Low,171,FALSE
8/6/2094,Hawaiian Islands,10.53086842,44.36423711,26.47368895,8.082284541,Medium,101,FALSE
8/13/2094,Maldives,24.94370967,-55.53832548,31.01674875,8.006229381,None,139,FALSE
8/20/2094,Great Barrier Reef,5.769743211,75.17545849,30.20864855,8.023848723,Medium,99,TRUE
8/27/2094,Maldives,-15.22718986,-79.2440058,31.28374697,8.058366421,Medium,96,FALSE
9/3/2094,Great Barrier Reef,3.250013955,-62.98040491,30.30440925,7.992040637,None,140,FALSE
9/10/2094,Red Sea,33.81766581,59.11823757,27.13024014,7.995353181,Medium,128,FALSE
9/17/2094,South China Sea,7.615865483,-18.261719,27.44694783,8.006263987,Medium,139,FALSE
9/24/2094,South China Sea,-2.679243211,-91.61823562,30.28132777,8.067299095,Low,104,FALSE
10/1/2094,Galápagos,-3.703558634,87.00322589,28.3480437,8.173239894,Medium,166,FALSE
10/8/2094,Caribbean Sea,-1.624317561,-15.70047065,28.82847919,8.095729241,Medium,141,FALSE
10/15/2094,Galápagos,-4.348346852,-42.97136598,29.29381544,8.028268798,High,138,FALSE
10/22/2094,Red Sea,-7.586261296,8.66102316,27.6698489,8.104455234,Medium,99,FALSE
10/29/2094,Red Sea,-31.45717918,179.2723198,25.66270593,8.094126404,None,130,FALSE
11/5/2094,Red Sea,0.503664326,-15.69496263,29.34280746,7.988484099,High,60,FALSE
11/12/2094,Maldives,-0.80753131,200.605269,28.8995159,8.060023247,High,99,FALSE
11/19/2094,Caribbean Sea,-6.971344624,84.75911767,27.76817566,8.094512342,None,109,TRUE
11/26/2094,Galápagos,9.221029038,-202.3533311,29.36565176,8.070104478,Medium,91,FALSE
12/3/2094,Caribbean Sea,1.656834507,90.61400122,27.73751545,8.114603369,Medium,138,FALSE
12/10/2094,Red Sea,20.27073043,70.97795165,28.52820929,7.998848191,None,145,FALSE
12/17/2094,South China Sea,4.04160354,35.23906351,30.4210675,8.086150799,Low,144,FALSE
12/24/2094,Galápagos,3.489250192,-54.31400064,26.51552006,8.052402595,Low,125,TRUE
12/31/2094,Great Barrier Reef,-0.54322639,-96.01570274,29.00823761,8.064908277,None,93,TRUE
1/7/2095,Galápagos,16.14889957,13.88861173,30.55540726,8.150015386,High,107,FALSE
1/14/2095,Galápagos,11.94157086,186.6524306,30.71095903,8.089206564,Low,152,TRUE
1/21/2095,Caribbean Sea,22.41357978,85.98234127,29.09749285,8.043073628,None,132,FALSE
1/28/2095,Red Sea,-17.69058774,-140.7703477,26.25704832,7.955806899,Medium,170,FALSE
2/4/2095,South China Sea,4.164984623,-212.9459988,29.76204003,7.983835102,Low,155,FALSE
2/11/2095,Galápagos,10.12319271,-59.83781507,31.74897644,8.071230375,Medium,82,TRUE
2/18/2095,South China Sea,5.152614799,-46.25851745,29.86448459,8.093336447,Low,88,FALSE
2/25/2095,Caribbean Sea,-0.057530952,7.5957338,29.81263102,7.952663514,Medium,126,TRUE
3/4/2095,South China Sea,-10.62474166,24.55129349,27.5197922,8.037281915,Medium,142,FALSE
3/11/2095,South China Sea,15.80228644,107.7271827,30.05435738,7.999245063,Low,123,FALSE
3/18/2095,Galápagos,14.37446342,-61.34270186,26.72557862,8.004489515,None,116,FALSE
3/25/2095,Caribbean Sea,4.320896084,-25.88704764,29.16932854,8.014020533,Medium,119,FALSE
4/1/2095,Caribbean Sea,12.98839532,140.595788,27.94308365,8.070861135,High,120,FALSE
4/8/2095,Red Sea,-26.14352107,119.617972,28.12397361,7.973950313,Low,90,TRUE
4/15/2095,Great Barrier Reef,12.78575656,-137.6563074,27.21694764,8.023082608,Low,171,FALSE
4/22/2095,Maldives,5.534122698,50.18757233,29.221265,8.092760696,Medium,165,TRUE
4/29/2095,Galápagos,2.520327836,101.6438299,27.76990413,8.005531935,High,129,TRUE
5/6/2095,Maldives,4.140327331,54.1348883,29.62479962,8.022422282,High,105,FALSE
5/13/2095,Galápagos,12.74414698,136.3743092,30.83488031,8.022969328,Low,112,FALSE
5/20/2095,South China Sea,22.58122772,-22.22795999,28.5701989,8.083997484,None,97,FALSE
5/27/2095,Caribbean Sea,18.63455998,-213.2321992,26.98424998,8.012961038,High,163,FALSE
6/3/2095,Red Sea,16.22616983,151.4098024,29.01095013,8.028230163,High,97,FALSE
6/10/2095,Red Sea,-11.00218989,38.38711688,29.46951626,7.978073617,Low,168,FALSE
6/17/2095,Red Sea,19.79341341,-110.2886401,29.23282811,8.042096868,Medium,126,FALSE
6/24/2095,Maldives,-1.577852972,38.24021758,29.86050047,7.972040491,None,101,FALSE
7/1/2095,Great Barrier Reef,6.630719977,242.2777768,29.41019756,7.938017483,Low,150,FALSE
7/8/2095,Maldives,-3.619234388,-105.1755343,25.4274367,8.076896701,High,150,FALSE
7/15/2095,Galápagos,2.582664021,17.78039586,27.10984056,8.07506152,Low,85,TRUE
7/22/2095,Great Barrier Reef,-5.243079914,152.2716524,28.24701836,8.065601168,High,68,FALSE
7/29/2095,Hawaiian Islands,18.8934162,103.0698454,29.60952813,8.013132051,Low,107,FALSE
8/5/2095,Maldives,16.18560932,99.31960234,30.42850797,8.013703967,High,69,FALSE
8/12/2095,Great Barrier Reef,11.05581886,-85.68238805,28.2026424,8.060238913,None,158,FALSE
8/19/2095,Great Barrier Reef,25.04587845,-28.91533194,27.18725453,8.096045583,Medium,81,FALSE
8/26/2095,South China Sea,32.96674559,73.94740576,30.51152611,8.050610956,None,138,FALSE
9/2/2095,Caribbean Sea,-4.038610532,23.13547858,27.7832273,8.025489883,Medium,56,FALSE
9/9/2095,Caribbean Sea,6.534638694,-43.00557254,27.55363239,7.980689923,None,93,FALSE
9/16/2095,South China Sea,9.046176831,-113.9813552,27.6043784,7.967915155,Low,72,FALSE
9/23/2095,Galápagos,21.986245,-16.05131551,28.73476135,8.136811787,Low,152,TRUE
9/30/2095,Maldives,11.864187,227.5387997,28.67085305,7.918076986,None,123,TRUE
10/7/2095,Hawaiian Islands,18.01420731,-94.52303161,27.23874793,8.041261898,None,136,FALSE
10/14/2095,Great Barrier Reef,-4.859761271,-92.92474633,28.95003355,8.030469723,Medium,58,FALSE
10/21/2095,Galápagos,8.142731392,81.28240099,28.21878755,8.084092729,None,82,TRUE
10/28/2095,Caribbean Sea,-3.02937477,79.5487303,26.76506362,8.091263879,Medium,60,FALSE
11/4/2095,Maldives,7.608265582,48.65044456,28.72067974,8.034370893,None,101,FALSE
11/11/2095,Maldives,-3.927094452,85.82495711,32.6643771,8.032247494,High,133,FALSE
11/18/2095,Maldives,24.34163049,-14.68851629,30.37298923,8.097973809,None,72,FALSE
11/25/2095,Galápagos,27.14065728,50.91089384,28.39688166,8.099610934,High,153,FALSE
12/2/2095,Caribbean Sea,-5.513189998,193.4029162,29.77118323,8.113836563,Medium,68,FALSE
12/9/2095,Hawaiian Islands,15.56438984,-71.67244408,27.98145634,8.050024699,Low,115,FALSE
12/16/2095,Hawaiian Islands,24.85833204,1.235015609,26.853005,8.047023777,Medium,162,FALSE
12/23/2095,Maldives,-9.847226805,145.3014901,28.18816556,8.012916254,High,128,FALSE
12/30/2095,Galápagos,-21.85712566,-204.8054277,31.554223,7.998134292,Low,91,FALSE
1/6/2096,Hawaiian Islands,4.886895938,-21.91294219,28.27747303,8.055674563,None,64,FALSE
1/13/2096,Hawaiian Islands,4.280850994,-26.25089015,29.87976571,7.958008,High,89,FALSE
1/20/2096,Caribbean Sea,-8.210879636,-86.16775739,29.59718872,8.03859572,Low,70,FALSE
1/27/2096,Great Barrier Reef,3.355670455,-60.80969667,27.73537058,8.195081883,Low,112,FALSE
2/3/2096,South China Sea,16.13610302,112.3239341,26.04602842,8.007232721,Low,62,FALSE
2/10/2096,Hawaiian Islands,14.72769889,-90.15469193,28.43370448,8.129144989,High,152,FALSE
2/17/2096,Caribbean Sea,22.06555401,21.03144403,29.37805663,8.043785977,High,126,TRUE
2/24/2096,Maldives,2.539360584,157.4390169,28.41122504,8.022892217,None,159,FALSE
3/2/2096,Caribbean Sea,25.1630844,-42.26267723,30.39233897,8.003515052,High,111,FALSE
3/9/2096,Maldives,25.21371794,69.38181795,27.18007874,8.04171082,Medium,69,TRUE
3/16/2096,Hawaiian Islands,11.49714802,-110.6028669,28.24380915,8.010741537,High,119,FALSE
3/23/2096,Red Sea,-7.317862274,-145.365365,28.44592527,8.015799502,Low,69,FALSE
3/30/2096,Hawaiian Islands,3.49306235,-32.01406144,30.98815062,7.963690345,High,127,FALSE
4/6/2096,South China Sea,-6.510132317,62.38102668,31.19118708,8.081575754,Medium,55,FALSE
4/13/2096,Red Sea,24.26110246,36.26349538,28.77425681,7.992038254,None,167,TRUE
4/20/2096,South China Sea,-21.70084384,-174.5622894,29.86962757,8.02748772,High,111,FALSE
4/27/2096,South China Sea,9.147812289,-137.1494752,28.47561269,8.093673897,Low,78,FALSE
5/4/2096,Red Sea,25.32564337,-153.4986006,31.37830277,8.03649439,Medium,170,FALSE
5/11/2096,Great Barrier Reef,-3.977912771,75.78731175,28.65659723,8.028018012,Medium,162,FALSE
5/18/2096,South China Sea,8.722206131,94.33421414,27.246226,8.010593838,High,147,FALSE
5/25/2096,South China Sea,13.3864155,148.9376532,28.09583567,8.070587325,None,156,FALSE
6/1/2096,South China Sea,15.92398505,7.696430567,26.53904267,8.146177824,High,167,TRUE
6/8/2096,Galápagos,11.45994938,-49.63692478,28.29975312,7.976870493,High,59,FALSE
6/15/2096,Galápagos,22.60458133,-94.20322211,26.74930003,8.155686292,High,95,FALSE
6/22/2096,Galápagos,17.42128239,84.40966468,24.77460031,8.016836297,None,120,FALSE
6/29/2096,Maldives,-14.85648563,-148.8126692,31.13876317,8.001514043,Low,135,FALSE
7/6/2096,Red Sea,-12.86731351,35.86894252,25.3085324,8.077396505,Low,94,FALSE
7/13/2096,Red Sea,19.50830943,262.0007568,26.35241713,7.986778877,None,100,FALSE
7/20/2096,Red Sea,30.53767637,68.58969865,27.56957186,8.107354342,High,148,FALSE
7/27/2096,South China Sea,29.98232974,-124.4892722,28.32829875,8.073280245,None,65,FALSE
8/3/2096,South China Sea,-16.33515908,11.49361013,27.54235272,7.935823494,None,142,FALSE
8/10/2096,Maldives,-21.15582162,58.09751322,28.64358589,8.002546635,Medium,167,FALSE
8/17/2096,Caribbean Sea,0.757965787,108.5662789,25.7841464,8.035061638,High,110,FALSE
8/24/2096,Maldives,-16.63401087,144.0846961,27.95236479,8.051996978,Medium,111,FALSE
8/31/2096,South China Sea,5.083516306,33.48926116,26.96542309,8.051732667,Low,124,FALSE
9/7/2096,Maldives,19.53134212,-87.34167501,31.42217797,8.047309113,High,168,TRUE
9/14/2096,Galápagos,13.48601337,85.22039682,28.62429187,8.08858856,Medium,57,FALSE
9/21/2096,Hawaiian Islands,4.505915005,-73.73463772,29.45164203,8.037085242,None,60,FALSE
9/28/2096,Hawaiian Islands,-6.023788543,50.25196278,25.99960063,8.038611072,None,158,FALSE
10/5/2096,South China Sea,-6.345893089,-28.31881221,30.42084333,8.064737409,None,69,TRUE
10/12/2096,Red Sea,-9.176542836,-110.7639837,27.49834007,8.17398789,Medium,90,FALSE
10/19/2096,Galápagos,10.5062139,-131.3728355,27.52537839,8.043323591,None,117,FALSE
10/26/2096,Galápagos,-5.359104463,22.79149294,27.78130571,8.118221555,High,139,FALSE
11/2/2096,Hawaiian Islands,2.712674396,110.7048189,29.98262517,8.020197105,High,160,FALSE
11/9/2096,Red Sea,-15.37193296,-35.73722765,26.45031776,8.023478665,Medium,137,TRUE
11/16/2096,Great Barrier Reef,24.74459485,120.6396135,29.97194544,7.99763843,High,149,FALSE
11/23/2096,Caribbean Sea,-3.554754386,-10.81423465,24.11608104,8.014874251,High,171,FALSE
11/30/2096,Maldives,-17.31441931,-162.8085599,28.87426105,8.124497167,Medium,85,FALSE
12/7/2096,Galápagos,-7.036846886,34.13438979,28.39804498,8.002009786,Medium,164,FALSE
12/14/2096,Galápagos,2.685700357,29.52469055,28.58733674,8.140392249,Low,103,FALSE
12/21/2096,Red Sea,15.20222832,214.7658527,29.57578994,8.095587138,Low,61,TRUE
12/28/2096,Caribbean Sea,-10.42503215,113.8019204,27.44729036,8.085779098,Medium,142,FALSE
1/4/2097,Galápagos,12.04743746,136.934537,25.69469729,8.103494915,None,143,FALSE
1/11/2097,Galápagos,36.92083838,115.7371124,26.88041806,7.981381185,Medium,140,FALSE
1/18/2097,Caribbean Sea,-2.651518538,130.6830894,27.90475747,8.142514943,Low,99,FALSE
1/25/2097,Caribbean Sea,9.584828733,-51.80152841,26.15006133,8.095804391,None,100,FALSE
2/1/2097,Caribbean Sea,10.09904381,173.5621516,26.13654652,8.041794341,Medium,104,TRUE
2/8/2097,Great Barrier Reef,22.24661784,-91.12785801,28.14428777,8.037014438,None,121,FALSE
2/15/2097,Red Sea,24.4346482,27.48527769,28.75403829,7.990637393,High,157,FALSE
2/22/2097,Galápagos,-27.46955122,-12.67974711,28.57003318,8.040520121,None,169,FALSE
3/1/2097,Hawaiian Islands,-6.555273485,-249.4941693,28.61953734,8.012387758,Low,89,FALSE
3/8/2097,South China Sea,4.202095795,-21.59537063,30.03533812,8.123169271,None,142,FALSE
3/15/2097,Maldives,-5.87241354,79.05822165,29.80079752,7.990149756,Medium,103,TRUE
3/22/2097,Maldives,2.332417473,78.03106897,28.81888085,7.97240382,Medium,63,FALSE
3/29/2097,Maldives,5.519182917,112.0599498,28.26954392,8.086140482,Medium,116,TRUE
4/5/2097,Caribbean Sea,-1.790347894,36.78597739,29.34095083,8.121738205,Medium,136,FALSE
4/12/2097,Maldives,-2.468661056,-21.93070015,29.67802382,8.061350536,None,134,FALSE
4/19/2097,Maldives,16.42701921,50.79592852,28.36005086,8.01548292,High,115,FALSE
4/26/2097,Maldives,6.030448764,41.49878229,27.95443831,8.053020637,None,75,FALSE
5/3/2097,Caribbean Sea,7.734654501,-0.882081975,29.86572215,7.964506242,High,137,FALSE
5/10/2097,Galápagos,26.33461238,-11.87116323,31.77716951,8.057571837,Medium,132,FALSE
5/17/2097,Great Barrier Reef,30.48407576,-11.21032169,28.82007061,8.020184464,None,95,FALSE
5/24/2097,Hawaiian Islands,5.706749307,161.9964018,28.50317189,8.098263836,High,148,FALSE
5/31/2097,Hawaiian Islands,5.170824029,-54.41482735,29.8640819,8.066903443,High,115,FALSE
6/7/2097,Caribbean Sea,-0.969191913,-66.29428444,28.15405791,8.072274186,High,117,FALSE
6/14/2097,Galápagos,-10.72034866,-80.00707791,27.57932939,8.005761539,Medium,108,FALSE
6/21/2097,Great Barrier Reef,-12.06819202,-58.63402801,29.59805371,8.032361692,High,63,FALSE
6/28/2097,Hawaiian Islands,27.05132807,-34.41921651,27.90096476,8.086478477,Medium,167,FALSE
7/5/2097,South China Sea,10.29452056,226.2795421,27.30927715,8.158243893,High,166,FALSE
7/12/2097,Great Barrier Reef,0.017111414,-210.4692765,26.34516604,8.019392087,None,114,FALSE
7/19/2097,Galápagos,-7.241436424,-26.81628758,28.85574266,8.097976582,Low,128,FALSE
7/26/2097,Maldives,11.92507917,130.6993724,27.27754578,8.106784373,Low,165,TRUE
8/2/2097,Caribbean Sea,28.38725141,-101.8871969,28.71093099,8.05121129,Medium,90,FALSE
8/9/2097,Maldives,6.053857851,60.34465867,28.67951317,7.967587599,High,117,FALSE
8/16/2097,Great Barrier Reef,20.2887845,-34.20770086,28.85152532,8.056043525,Medium,61,FALSE
8/23/2097,Maldives,33.7080904,-29.79390436,30.27447946,8.170683792,Low,156,FALSE
8/30/2097,Maldives,4.874916538,87.81578905,28.07892673,8.0409253,None,56,FALSE
9/6/2097,Maldives,3.709651757,-110.8942173,27.02556147,8.001702847,None,140,FALSE
9/13/2097,Red Sea,9.487502105,-50.99880515,29.22703948,8.189873346,Medium,119,FALSE
9/20/2097,Caribbean Sea,-9.204634935,85.36373735,31.75136201,8.0404295,High,58,FALSE
9/27/2097,Red Sea,-2.754367636,39.39135757,27.49234674,8.053008353,None,80,FALSE
10/4/2097,Maldives,31.23386163,-3.377222353,28.6317616,8.100028026,Medium,96,TRUE
10/11/2097,Red Sea,19.9833681,122.4790388,27.57030667,8.042617473,Medium,59,FALSE
10/18/2097,Caribbean Sea,1.370561738,-33.73840313,25.6206929,8.065777469,Medium,102,FALSE
10/25/2097,Red Sea,19.7148374,104.1794215,27.92408809,8.006697609,Medium,134,FALSE
11/1/2097,Maldives,-8.161511835,182.6863237,30.37982,8.089722972,Medium,139,FALSE
11/8/2097,Great Barrier Reef,15.24745018,42.11776506,28.47570261,8.048169654,Medium,115,FALSE
11/15/2097,Red Sea,-20.37026868,-10.14428622,27.40223783,8.062229442,None,81,TRUE
11/22/2097,Caribbean Sea,33.10402241,-156.3310675,27.56276471,7.991751158,High,85,FALSE
11/29/2097,South China Sea,34.69157853,-7.941816443,30.12632341,7.957701489,None,98,FALSE
12/6/2097,Caribbean Sea,-22.96773906,22.39705026,29.09478967,7.942385202,Low,113,FALSE
12/13/2097,Great Barrier Reef,-6.243231378,-57.43101562,27.24758753,8.11411306,None,62,FALSE
12/20/2097,South China Sea,9.724500168,-2.792923425,28.31202037,8.039524683,Low,64,FALSE
12/27/2097,Galápagos,18.48042287,-12.09437883,29.81992659,8.010111656,Low,160,TRUE
1/3/2098,Caribbean Sea,-10.91664545,-37.99381844,29.72743176,7.964686103,High,140,FALSE
1/10/2098,Galápagos,-14.58234673,-99.32094368,27.59412902,8.038437321,Low,59,FALSE
1/17/2098,Maldives,6.752658395,161.8414217,28.41438067,8.012260171,High,60,FALSE
1/24/2098,Caribbean Sea,36.9328103,98.90495174,27.84684399,7.995917867,None,93,FALSE
1/31/2098,Galápagos,15.31279563,203.0299793,27.26184867,8.084010835,Medium,62,FALSE
2/7/2098,Caribbean Sea,13.46904392,-47.49054409,27.34045734,8.02876381,Medium,165,FALSE
2/14/2098,Caribbean Sea,-4.447715081,52.2814283,27.99201206,8.098614281,Low,92,FALSE
2/21/2098,Great Barrier Reef,7.944246205,-33.51743658,30.95254869,8.124388291,Medium,71,FALSE
2/28/2098,Hawaiian Islands,-1.002316025,70.79192409,27.63513553,8.056140629,High,141,FALSE
3/7/2098,Red Sea,6.311240469,-30.73655051,28.96574414,8.023774624,Low,85,FALSE
3/14/2098,Great Barrier Reef,-3.73630009,56.16116495,27.45435749,8.033975725,Medium,99,FALSE
3/21/2098,Hawaiian Islands,5.588602438,65.0663697,27.57653542,8.03977931,Low,86,FALSE
3/28/2098,Maldives,-13.4343973,-71.56386751,27.61411509,8.056431245,Medium,86,FALSE
4/4/2098,Galápagos,-7.391265832,157.7587229,28.72890359,8.060934062,High,92,FALSE
4/11/2098,Galápagos,32.37405379,73.55955207,27.38293618,7.88669569,None,146,FALSE
4/18/2098,Maldives,-10.47640845,-69.65252736,29.94692086,8.104123257,Medium,85,FALSE
4/25/2098,Maldives,10.59692281,-51.55244433,29.8863934,8.012925179,High,113,TRUE
5/2/2098,Galápagos,4.821204101,29.97690986,30.84640327,8.021495149,None,129,FALSE
5/9/2098,Caribbean Sea,0.591697203,-14.57785989,29.03813251,8.091613717,Medium,88,FALSE
5/16/2098,Galápagos,26.31246372,-95.78866593,29.08130735,8.010389757,Medium,159,FALSE
5/23/2098,Hawaiian Islands,3.698220364,57.50263794,30.38145462,8.091212235,Medium,111,FALSE
5/30/2098,Great Barrier Reef,2.986540588,-158.8675804,27.06964159,8.06150666,Medium,154,FALSE
6/6/2098,Caribbean Sea,21.31660913,66.61143067,28.51660224,7.977186773,High,109,FALSE
6/13/2098,Caribbean Sea,5.836458728,-44.78470668,28.84510131,8.018738834,Low,156,FALSE
6/20/2098,Caribbean Sea,18.39188138,-107.1752896,26.59342063,8.085566512,High,114,FALSE
6/27/2098,Galápagos,19.30098883,-160.5068515,29.85427292,8.047588786,High,85,FALSE
7/4/2098,South China Sea,16.02586925,13.94555948,29.1819608,8.061214886,Low,63,FALSE
7/11/2098,Hawaiian Islands,-0.250485853,-62.25490375,27.67255701,8.075302895,Medium,158,FALSE
7/18/2098,Maldives,17.2853483,-47.09494371,30.38743768,7.992079436,None,171,FALSE
7/25/2098,South China Sea,37.6604506,-46.36978959,28.27621188,8.106874709,None,77,FALSE
8/1/2098,Galápagos,-1.392584846,36.60989332,28.88638367,8.132768377,None,121,FALSE
8/8/2098,Maldives,19.08837236,-226.4869054,28.6740622,8.031559667,Medium,60,FALSE
